State,Station,Note,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2005
Oregon,"Portland, Oregon",,"375,071","187,314","280,316","585,344","576,339","597,127","590,076","561,596","585,828","652,455","668,823","665,677","672,608","240,918"
Oregon,"Salem, Oregon",,"39,701","22,168","33,141","56,569","55,448","63,311","61,226","57,565","60,579","71,618","66,148","66,761","61,907","24,199"
Pennsylvania,"Altoona, Pennsylvania",,"15,142","10,281","10,892","18,689","19,574","21,705","22,164","25,175","26,506","26,025","26,978","25,800","25,185","10,095"
Pennsylvania,"Ardmore, Pennsylvania",,"38,570","14,262","34,001","68,617","63,923","66,497","68,274","61,587","56,943","67,942","59,589","53,363","53,245","20,340"
Pennsylvania,"Coatesville, Pennsylvania",,"9,129","8,106","9,186","14,312","16,577","17,770","15,527","14,532","15,566","16,626","16,493","14,981","14,382","3,132"
Pennsylvania,"Connellsville, Pennsylvania",,"3,337","1,986","2,656","4,864","4,407","4,762","5,002","4,871","4,925","4,815","4,612","4,382","4,754","1,696"
Pennsylvania,"Cornwells Heights, Pennsylvania",,"1,342",234,"1,054","3,103","3,673","3,073","2,966","2,271","2,093","3,215","3,580","3,278","4,890","12,436"
Pennsylvania,"Downingtown, Pennsylvania",,"32,653","16,719","38,891","81,326","81,518","87,443","77,574","61,442","60,105","68,918","65,345","64,535","59,129","13,419"
Pennsylvania,"Elizabethtown, Pennsylvania",,"39,359","22,232","46,517","100,505","100,019","101,246","106,151","109,834","108,722","123,153","112,198","99,063","95,096","24,489"
Pennsylvania,"Erie, Pennsylvania",,"13,389","9,001","10,175","15,573","14,974","16,766","16,273","16,633","18,312","18,108","17,794","15,859","14,833","4,224"
Pennsylvania,"Exton, Pennsylvania",,"66,931","27,159","70,003","146,447","143,852","151,346","135,476","113,974","107,015","113,499","109,980","101,823","91,093","20,605"
Pennsylvania,"Greensburg, Pennsylvania",,"8,367","4,900","6,578","12,645","12,643","13,634","13,552","14,773","15,023","14,248","13,395","13,097","14,000","5,064"
Pennsylvania,"Harrisburg, Pennsylvania",,"258,937","161,432","267,349","520,988","512,642","504,192","508,624","508,685","498,995","571,940","571,217","543,423","547,257","171,340"
Pennsylvania,"Huntingdon, Pennsylvania",,"4,318","2,566","3,337","5,722","5,766","5,673","6,039","6,616","6,801","6,392","5,837","5,975","5,794","2,315"
Pennsylvania,"Johnstown, Pennsylvania",,"15,009","13,966","12,265","18,848","19,621","21,916","22,184","24,310","23,292","23,615","23,964","23,573","22,779","7,585"
Pennsylvania,"Lancaster, Pennsylvania",,"305,698","179,294","298,202","577,305","567,919","556,836","560,257","541,252","529,409","578,731","559,364","539,338","514,971","166,827"
Pennsylvania,"Latrobe, Pennsylvania",,"2,706","1,608","2,293","4,523","4,068","4,246","4,538","4,850","4,631","4,447","4,669","4,384","4,118","1,463"
Pennsylvania,"Lewistown, Pennsylvania",,"8,287","5,016","4,706","8,249","8,676","9,147","9,514","9,125","9,375","9,102","8,315","8,200","9,238","3,563"
Pennsylvania,"Middletown, Pennsylvania",,"38,263","16,961","33,404","67,722","68,022","68,132","68,005","68,484","67,475","81,030","73,538","66,302","64,354","13,372"
Pennsylvania,"Mount Joy, Pennsylvania",,"18,187","9,148","26,004","47,960","45,813","46,101","50,751","50,664","46,391","69,848","69,025","62,582","59,650","13,294"
Pennsylvania,"North Philadelphia, Pennsylvania",,"1,323",,,,,,,,,,,,,
Pennsylvania,"Paoli, Pennsylvania",,"105,375","41,486","125,104","258,214","233,816","218,311","201,572","176,474","170,669","175,299","167,561","161,791","153,154","35,975"
Pennsylvania,"Parkesburg, Pennsylvania",,"17,228","10,179","23,244","46,652","44,445","44,568","46,950","48,563","49,642","55,290","51,296","48,951","48,784","12,221"
Pennsylvania,"Philadelphia William H. Gray III 30th Street, Pennsylvania",,"3,058,329","1,500,043","2,261,194","4,503,055","4,471,992","4,411,662","4,328,718","4,138,777","4,083,704","4,125,503","4,068,540","3,872,392","3,787,331","1,868,800"
Pennsylvania,"Philadelphia-North, Pennsylvania",,,,917,"1,968","2,006","1,037","1,221",832,644,590,294,389,345,762
Pennsylvania,"Pittsburgh, Pennsylvania",,"117,966","71,015","75,813","129,946","138,686","145,362","145,910","149,587","149,224","135,137","129,372","133,855","136,333","55,680"
Pennsylvania,"Tyrone, Pennsylvania",,"2,371","1,595","1,500","2,588","2,826","3,050","3,068","3,324","3,346","3,215","3,108","2,923","3,322",717
Rhode Island,"Kingston, Rhode Island",,"146,288","79,506","81,369","174,747","170,394","164,263","161,157","157,547","154,497","152,403","162,837","154,237","151,954","62,521"
Rhode Island,"Providence, Rhode Island",,"569,195","303,528","389,627","767,195","766,492","745,703","717,537","690,752","665,670","660,267","669,576","625,995","602,474","242,088"
Rhode Island,"Westerly, Rhode Island",,"41,293","26,722","19,113","45,379","44,398","43,670","42,560","40,916","39,299","39,186","42,023","41,335","38,589","13,567"
South Carolina,"Camden, South Carolina",,"2,733","1,600","1,934","3,436","3,161","3,531","3,483","3,563","3,264","3,584","3,699","3,923","3,588","1,566"
South Carolina,"Charleston, South Carolina",,"37,461","31,831","37,227","59,930",,"66,759","63,880","71,190","75,499","82,147","84,956","81,180","79,806","25,248"
South Carolina,"Charleston, South Carolina",Closed 5/23/16 for adjacent highway project; Amtrak expects to resume service when the project is complete.,,,,,"61,710",,,,,,,,,
South Carolina,"Clemson, South Carolina",,"2,868","1,679","2,259",,0,0,"3,127","4,977","4,987","5,597","5,807","6,466","6,941","2,396"
South Carolina,"Clemson*, South Carolina",,,,,481,,,,,,,,,,
South Carolina,"Columbia, South Carolina",,"25,035","13,148","17,145","30,870","29,805","32,695","32,234","33,543","35,222","36,349","37,577","36,786","36,297","15,400"
South Carolina,"Denmark, South Carolina",,"2,727","1,702","1,887","3,126","3,230","3,604","3,486","3,823","4,094","4,364","4,254","4,344","4,485","2,198"
South Carolina,"Dillon, South Carolina",,"3,996","3,071","3,435","5,420","5,841","6,692","7,573","8,037","8,601","9,456","8,745","9,490","8,463","2,341"
South Carolina,"Florence, South Carolina",,"22,571","20,475","23,851","39,726","40,465","43,304","46,930","50,606","50,018","52,003","52,178","49,569","47,344","16,691"
South Carolina,"Greenville, South Carolina",,"6,784","4,555","6,103","12,397","12,172","14,135","11,935","11,913","13,478","12,021","12,565","17,366","17,490","6,142"
South Carolina,"Kingstree, South Carolina",,"5,310","5,520","6,101","10,538","10,450","11,187","12,135","13,849","13,684","14,669","14,812","13,539","14,153","5,274"
South Carolina,"Spartanburg, South Carolina",,"2,699","1,802","2,310","3,711","3,870","3,548","3,777","4,143","4,451","4,545","4,452","4,469","4,955","2,189"
South Carolina,"Yemassee, South Carolina",,"5,006","5,085","5,710","9,428","9,740","10,451","10,789","12,340","12,437","14,915","14,624","13,748","13,516","4,571"
Tennessee,"Memphis, Tennessee",,"38,891","25,332","32,662","61,193","71,311","73,637","72,127","72,044","69,946","76,171","73,116","65,769","62,915","23,317"
Tennessee,"Newbern-Dyersberg, Tennessee",,"2,465","1,792","2,223","3,208","3,557","3,788","3,690","3,900","3,927","4,192","4,039","3,960","3,504","1,218"
Texas,"Alpine, Texas",,"3,593","3,039","3,010","5,242","5,311","4,999","4,943","4,969","4,756","4,921","4,416","4,322","3,862",798
Texas,"Austin, Texas",,"26,665","15,443","18,073","29,525","34,009","34,513","31,088","33,195","32,951","38,929","41,638","39,167","31,968","10,754"
Texas,"Beaumont, Texas",,"2,251","1,988","1,885","3,651","3,641","3,377","3,344","3,265","3,412","3,458","2,724","2,401","2,135",539
Texas,"Cleburne, Texas",,"2,945","1,842","2,397","3,747","3,929","3,890","3,830","3,612","3,322","4,143","4,536","3,590","3,130",915
Texas,"Dallas, Texas",,"40,197","23,202","27,272","44,238","46,453","47,488","42,118","45,132","50,180","56,564","55,764","54,498","47,053","17,977"
Texas,"Del Rio, Texas",,"2,328","1,751",883,"1,650","1,695","1,764","1,939","1,960","2,385","2,443","2,175","2,242","1,881",623
Texas,"El Paso, Texas",,"11,896","8,554","8,896","14,362","14,267","14,922","14,584","13,915","13,272","13,093","12,329","11,470","10,415","4,950"
Texas,"Fort Worth, Texas",,"93,181","59,393","64,785","107,732","108,675","114,231","103,874","109,507","129,438","129,389","141,696","128,894","118,199","42,498"
Texas,"Gainesville, Texas",,"5,084","3,652","3,943","6,534","6,658","6,328","6,337","7,132","7,178","6,476","8,055","8,099","8,603","4,557"
Texas,"Galveston, Texas",,,,,,,,,,,,,,,40
Texas,"Houston, Texas",,"15,833","12,824","11,616","20,460","20,205","19,786","19,767","20,620","20,603","21,617","20,327","19,637","18,351","6,096"
Texas,"Longview, Texas",,"23,412","14,802","18,882","28,836","34,768","33,936","29,448","32,278","38,365","41,305","49,126","35,469","34,033","12,664"
Texas,"Marshall, Texas",,"5,279","3,119","4,305","6,694","8,371","8,404","8,005","9,390","10,184","10,555","10,025","9,021","8,709","3,147"
Texas,"McGregor, Texas",,"3,344","2,296","2,890","5,365","5,061","5,124","5,194","4,834","4,328","5,209","4,988","4,644","4,240","1,136"
Texas,"Mineola, Texas",,"4,859","2,761","3,646","7,438","6,423","7,156","6,110","6,423","6,776","7,213","6,956","7,165","6,568","1,809"
Texas,"San Antonio, Texas",,"45,419","29,345","29,235","50,272","53,434","57,048","52,960","55,627","62,002","68,268","70,161","67,168","58,131","22,723"
Texas,"San Marcos, Texas",,"6,130","3,430","4,415","7,553","7,663","8,380","6,799","7,568","6,830","7,995","7,294","6,555","5,283","1,807"
Texas,"Sanderson, Texas",,198,153,151,225,269,193,184,316,238,261,255,344,216,69
Texas,"Taylor, Texas",,"3,570","2,173","2,988","4,978","5,453","5,484","5,437","4,798","4,797","5,425","4,979","4,752","4,551","1,880"
Texas,"Temple, Texas",,"10,116","6,533","8,931","15,371","15,330","16,461","15,535","16,023","15,390","17,690","17,856","16,471","15,426","5,158"
Utah,"Green River, Utah",,"1,579","1,744","1,401","2,634","2,605","2,235","2,589","2,270","2,770","2,873","2,478","2,367","2,825",709
Utah,"Helper, Utah",,"1,524","1,244","1,311","2,501","2,261","2,132","2,145","2,092","2,034","2,245","2,201","2,088","1,808",698
Utah,"Provo, Utah",,"4,185","3,416","3,199","5,634","5,120","5,095","5,537","4,403","5,299","6,262","5,675","4,996","5,133","1,629"
Utah,"Salt Lake City, Utah",,"26,821","21,642","24,863","46,408","45,194","40,163","41,108","37,316","41,367","43,903","42,502","38,571","38,773","12,996"
Vermont,"Bellows Falls, Vermont",,"3,840",895,"2,099","4,776","4,488","4,752","4,543","4,828","5,463","4,774","4,620","4,364","4,652","1,289"
Vermont,"Brattleboro, Vermont",,"13,850","3,341","7,844","16,765","16,933","16,702","16,434","18,963","20,125","18,661","17,410","15,223","15,479","3,991"
Vermont,"Burlington (Union Station), VT",,"3,737",,,,,,,,,,,,,
Vermont,"Castleton, Vermont",,"3,585",708,"1,929","3,995","4,221","4,198","4,484","4,587","4,404","4,211","3,649","3,144","1,733",
Vermont,"Essex Junction, Vermont",,"17,412","4,091","11,070","21,029","20,649","19,893","18,964","21,315","21,883","20,579","20,706","21,798","22,857","3,317"
Vermont,"Fair Haven, Vermont",,,,,,,,,,,,,,827,598
Vermont,"Ferrisburgh-Vergennes, Vermont",,633,,,,,,,,,,,,,
Vermont,"Middlebury (Amtrak Station), VT",,"1,656",,,,,,,,,,,,,
Vermont,"Montpelier, Vermont",,"6,292","1,609","3,791","7,909","7,978","8,186","7,789","8,818","8,600","8,081","7,372","7,031","7,497","1,938"
Vermont,"Randolph, Vermont",,"2,014",463,984,"2,053","1,842","1,833","1,940","2,073","2,302","2,009","2,004","1,897","1,860",570
Vermont,"Rutland, Vermont",,"10,990","2,415","6,706","12,566","14,097","14,267","14,336","16,539","16,879","16,815","16,776","15,848","16,235","6,307"
Vermont,"St. Albans, Vermont",,"3,621","1,081","1,735","3,733","3,726","3,742","3,382","4,096","4,401","3,592","3,345","3,023","3,481","1,960"
Vermont,"Waterbury, Vermont",,"4,423","1,005","2,775","5,377","5,179","5,830","5,397","5,891","6,617","5,501","5,005","4,818","5,129","1,291"
Vermont,"White River Junction, Vermont",,"12,310","3,132","5,934","13,513","13,864","13,554","13,988","14,810","16,257","15,480","15,125","14,109","16,352","5,647"
Vermont,"Windsor, Vermont",,"1,195",358,566,"1,198","1,272","1,200","1,165","1,208","1,197","1,126",962,687,"1,154",266
Virginia,"Alexandria, Virginia",,"211,971","100,838","112,231","201,535","188,961","200,373","190,185","186,841","180,409","180,063","169,746","161,687","139,837","41,383"
Virginia,"Ashland, Virginia",,"21,894","8,617","15,585","29,924","29,077","30,892","28,075","28,141","27,977","28,421","24,041","22,359","19,163","6,845"
Virginia,"Burke Centre, Virginia",,"12,786","5,594","5,688","9,062","7,497","9,939","9,101","7,241","5,535","4,950","4,099","2,967","1,156",
Virginia,"Charlottesville, Virginia",,"125,270","64,196","74,885","136,786","133,936","145,140","141,827","134,485","132,410","131,127","127,524","111,602","91,707","22,161"
Virginia,"Clifton Forge, Virginia",,"1,475","1,108","1,156","2,190","1,951","2,339","2,401","2,247","2,432","2,750","2,879","3,060","3,022","1,793"
Virginia,"Culpeper, Virginia",,"13,816","7,982","9,119","16,285","14,509","15,498","15,088","14,508","14,257","13,677","12,608","10,930","8,848","1,707"
Virginia,"Danville, Virginia",,"5,765","3,743","4,869","7,535","6,934","6,575","7,209","7,736","7,741","9,697","8,228","9,024","8,658","1,810"
Virginia,"Franconia-Springfield, Virginia",,,,,,,,,,,,,,"2,103",229
Virginia,"Fredericksburg, Virginia",,"72,354","41,297","40,873","67,540","97,549","119,065","120,275","117,423","111,999","106,034","80,320","71,110","56,427","16,825"
Virginia,"Lorton (Auto Train), Virginia",,"269,381","197,708","163,468","236,035","224,812","228,943","238,448","271,622","274,445","265,274","264,096","259,944","244,252","108,434"
Virginia,"Lynchburg, Virginia",,"48,326","28,459","31,361","54,632","58,160","82,251","82,786","84,975","86,302","93,337","86,498","76,179","58,348","8,498"
Virginia,"Manassas, Virginia",,"28,823","15,010","15,528","26,234","30,340","28,619","27,597","28,220","29,104","29,070","23,923","20,264","16,239","3,774"
Virginia,"Newport News, Virginia",,"70,645","71,856","52,175","95,510","99,920","106,692","107,894","115,440","112,661","128,317","136,369","122,438","116,229","46,397"
Virginia,"Norfolk, Virginia",,"129,791","63,205","53,853","64,505","47,243","47,493","44,316","44,852","41,843","39,181",,,,
Virginia,"Petersburg, Virginia",,"33,311","21,476","22,020","32,834","31,563","30,801","30,060","29,892","29,383","27,988","22,387","22,065","22,148","8,688"
Virginia,"Quantico, Virginia",,"16,174","9,546","11,057","20,106","31,078","24,036","25,474","32,754","36,976","38,211","35,970","31,311","23,560","5,873"
Virginia,"Richmond - Main Street, Virginia",,"74,794","41,687","30,125","50,157","48,384","46,354","42,702","45,062","40,834","38,512","35,002","32,628","27,520","5,805"
Virginia,"Richmond - Staples Mill, Virginia",,"303,204","152,312","201,624","361,191","346,642","373,832","356,189","361,996","358,615","372,592","345,657","320,239","266,343","125,707"
Virginia,"Roanoke, Virginia",,"66,721","34,110","35,396","59,056",,,,,,,,,,
Virginia,"Roanoke, Virginia","Service began on 10/31/17, during FY 2018.",,,,,"51,698",,,,,,,,,
Virginia,"Staunton, Virginia",,"4,748","3,610","3,565","5,405","5,160","6,487","6,250","6,735","6,823","7,733","6,930","6,217","5,860","2,387"
Virginia,"Williamsburg, Virginia",,"48,083","28,397","28,872","54,553","57,212","60,316","59,677","61,625","61,074","62,026","58,894","53,056","47,176","19,179"
Virginia,"Woodbridge, Virginia",,"18,994","7,324","7,453","11,738","21,799","16,712","17,456","24,212","29,418","28,311","21,794","17,612","11,250","2,975"
Washington,"Bellingham, Washington",,129,,"23,494","53,659","49,669","51,219","50,896","51,915","54,888","55,325","64,091","59,490","63,683","28,454"
Washington,"Bingen-White Salmon, Washington",,"2,191","1,473","2,133","3,060","3,272","3,825","3,691","3,081","2,867","3,629","3,147","2,420","3,245",832
Washington,"Centralia, Washington",,"16,339","10,039","14,471","26,558","28,218","25,178","25,871","24,791","25,525","25,132","23,331","21,998","23,948","9,527"
Washington,"Edmonds, Washington",,"4,223","3,033","13,085","29,462","28,999","31,081","31,389","30,012","29,604","29,250","32,896","30,472","32,668","14,642"
Washington,"Ephrata, Washington",,"2,441","2,014","2,500","3,977","3,503","3,742","3,509","3,443","3,576","3,750","3,874","3,063","3,543","1,208"
Washington,"Everett, Washington",,"11,914","9,853","20,491","40,249","38,997","41,783","41,544","40,693","42,225","43,115","44,576","42,288","45,449","20,650"
Washington,"Kelso-Longview, Washington",,"19,711","11,109","17,015","31,081","31,228","29,937","31,660","31,017","30,326","28,892","26,560","26,972","28,761","10,514"
Washington,"Leavenworth, Washington",,"6,624","3,596","6,044","7,443","7,584","8,219","7,957","7,538","11,307","9,231","12,751","8,028","9,574","4,440"
Washington,"Mount Vernon, Washington",,22,,"6,418","16,367","16,815","17,776","18,319","18,193","18,225","16,719","18,561","18,747","18,849","9,147"
Washington,"Olympia/Lacey, Washington",,"40,882","23,306","34,995","68,310","66,442","63,426","63,169","61,535","62,828","63,065","61,322","58,094","62,234","20,990"
Washington,"Pasco, Washington",,"15,038","9,876","13,832","22,322","23,299","24,245","23,198","22,471","22,393","25,423","25,535","22,598","25,891","9,873"
Washington,"Seattle, Washington",,"384,726","193,076","289,180","682,132","686,426","667,475","649,491","604,832","626,623","640,054","672,351","672,485","677,953","307,290"
Washington,"Spokane, Washington",,"34,053","22,544","29,007","46,802","47,562","50,347","51,211","50,365","53,500","63,975","62,773","46,798","50,279","20,676"
Washington,"Stanwood, Washington",,10,,"2,134","5,856","5,078","5,172","4,975","4,499","4,674","4,255","4,237","4,134","4,396",
Washington,"Tacoma, Washington",,"66,689","40,060","59,143","111,243","112,421","115,530","118,832","118,223","125,984","126,027","123,063","124,252","128,674","53,390"
Washington,"Tukwila, Washington",,"23,337","1,193","17,302","35,117","33,288","31,380","30,148","28,503","28,636","29,434","26,759","26,549","24,567","6,305"
Washington,"Vancouver, Washington",,"73,546","38,702","53,467","103,065","119,818","97,627","96,927","93,433","96,330","98,473","99,363","99,001","100,979","37,253"
Washington,"Wenatchee, Washington",,"9,002","6,581","9,356","13,623","17,301","15,099","15,337","12,696","13,480","14,420","15,895","13,664","16,912","7,005"
Washington,"Wishram, Washington",,872,712,826,"1,259","1,339","1,577","1,330","1,300","1,512","1,570","1,567","2,128","1,580","1,157"
West Virginia,"Alderson, West Virginia",,315,271,198,578,433,449,449,432,551,586,603,659,705,256
West Virginia,"Charleston, West Virginia",,,"5,155",,"8,280","11,251","9,812","9,785","9,844","9,675","10,038","9,799","9,783","9,507","4,156"
West Virginia,"Charleston*, West Virginia",,"6,641",,"5,120",,,,,,,,,,,
West Virginia,"Harpers Ferry, West Virginia",,"6,539","4,025","4,322","7,920","7,638","8,267","7,365","6,314","6,313","6,287","5,483","5,006","4,618","1,446"
West Virginia,"Hinton, West Virginia",,"2,572","1,533","2,660","6,456","5,836","4,463","7,344","7,506","8,502","8,897","8,742","8,632","8,803","5,578"
West Virginia,"Huntington, West Virginia",,"3,102","2,556","3,743","8,870","10,296","6,925","10,723","10,706","11,515","11,186","11,743","11,721","11,345","6,988"
West Virginia,"Martinsburg, West Virginia",,"8,148","5,357","7,347","10,917","10,784","11,267","11,121","10,309","9,824","9,331","8,641","7,734","6,986","2,659"
West Virginia,"Montgomery, West Virginia",,340,361,228,275,347,500,669,639,641,614,580,473,936,413
West Virginia,"Prince, West Virginia",,"1,555","1,293","1,353","2,717","2,162","2,988","2,943","2,925","3,136","3,406","3,125","3,197","3,364","1,647"
West Virginia,"Thurmond, West Virginia",,382,364,220,364,285,345,293,295,390,563,264,254,230,60
West Virginia,"White Sulphur Springs, West Virginia",,"4,293","2,818","4,038","5,191","5,230","5,878","5,219","5,107","5,165","5,204","5,985","6,056","4,654","1,966"
Wisconsin,"Columbus, Wisconsin",,"8,460","6,019","7,103","12,537","11,414","13,545","14,005","12,906","12,962","16,188","16,259","15,473","18,025","7,344"
Wisconsin,"La Crosse, Wisconsin",,"16,399","11,169","15,450","25,587","26,157","27,368","26,619","24,269","24,036","28,128","28,872","28,414","31,666","11,598"
Wisconsin,"Milwaukee Airport, Wisconsin",,"84,621","37,580","74,162","178,962","180,314","164,054","159,632","157,042","159,869","160,254","163,772","162,825","155,726","16,062"
Wisconsin,"Milwaukee, Wisconsin",,"379,535","198,389","311,350","639,713","604,631","605,351","597,134","594,076","596,415","617,153","632,078","617,800","588,617","238,850"
Wisconsin,"Portage, Wisconsin",,"4,810","3,440","4,268","7,061","7,266","9,077","7,786","6,116","5,847","7,455","6,747","6,115","7,483","3,101"
Wisconsin,"Sturtevant, Wisconsin",,"36,289","17,977","36,178","81,846","92,813","83,902","76,987","74,472","70,341","74,031","75,052","69,166","70,737","25,616"
Wisconsin,"Tomah, Wisconsin",,"8,351","6,091","8,151","11,394","12,278","13,792","13,083","10,300","9,426","10,805","10,775","9,715","10,892","3,844"
Wisconsin,"Wisconsin Dells, Wisconsin",,"10,505","8,304","8,559","14,722","13,631","14,606","14,419","13,240","12,742","13,768","13,543","14,265","13,609","5,383"